join_key,embedding_path,company,year,252_day_return
ALEXION PHARMACEUTICALS INC_2015,data_embeddings\ALEXION PHARMACEUTICALS INC\ALEXION PHARMACEUTICALS INC_item_7_2015.npy,ALEXION PHARMACEUTICALS INC,2015,0.7922905545568647
ALEXION PHARMACEUTICALS INC_2016,data_embeddings\ALEXION PHARMACEUTICALS INC\ALEXION PHARMACEUTICALS INC_item_7_2016.npy,ALEXION PHARMACEUTICALS INC,2016,0.9178584838948108
ALEXION PHARMACEUTICALS INC_2017,data_embeddings\ALEXION PHARMACEUTICALS INC\ALEXION PHARMACEUTICALS INC_item_7_2017.npy,ALEXION PHARMACEUTICALS INC,2017,0.9239205689953247
ALEXION PHARMACEUTICALS INC_2018,data_embeddings\ALEXION PHARMACEUTICALS INC\ALEXION PHARMACEUTICALS INC_item_7_2018.npy,ALEXION PHARMACEUTICALS INC,2018,1.1067576431231207
"ALEXION PHARMACEUTICALS, INC._2019","data_embeddings\ALEXION PHARMACEUTICALS, INC\ALEXION PHARMACEUTICALS, INC._item_7_2019.npy","ALEXION PHARMACEUTICALS, INC.",2019,0.8596215836156742
ALIGN TECHNOLOGY INC_2018,data_embeddings\ALIGN TECHNOLOGY INC\ALIGN TECHNOLOGY INC_item_7_2018.npy,ALIGN TECHNOLOGY INC,2018,1.0031617191096016
ALIGN TECHNOLOGY INC_2019,data_embeddings\ALIGN TECHNOLOGY INC\ALIGN TECHNOLOGY INC_item_7_2019.npy,ALIGN TECHNOLOGY INC,2019,0.8431478759471307
"ALLEGHENY ENERGY, INC_2010","data_embeddings\ALLEGHENY ENERGY, INC\ALLEGHENY ENERGY, INC_item_7_2010.npy","ALLEGHENY ENERGY, INC",2010,1.0995871036875768
"ALLEGHENY ENERGY, INC_2011","data_embeddings\ALLEGHENY ENERGY, INC\ALLEGHENY ENERGY, INC_item_7_2011.npy","ALLEGHENY ENERGY, INC",2011,1.0023885136470199
ALLEGHENY TECHNOLOGIES INC_2010,data_embeddings\ALLEGHENY TECHNOLOGIES INC\ALLEGHENY TECHNOLOGIES INC_item_7_2010.npy,ALLEGHENY TECHNOLOGIES INC,2010,1.52803212363926
ALLEGHENY TECHNOLOGIES INC_2011,data_embeddings\ALLEGHENY TECHNOLOGIES INC\ALLEGHENY TECHNOLOGIES INC_item_7_2011.npy,ALLEGHENY TECHNOLOGIES INC,2011,0.6622556655776244
ALLEGHENY TECHNOLOGIES INC_2012,data_embeddings\ALLEGHENY TECHNOLOGIES INC\ALLEGHENY TECHNOLOGIES INC_item_7_2012.npy,ALLEGHENY TECHNOLOGIES INC,2012,0.7070324353899419
ALLEGHENY TECHNOLOGIES INC_2013,data_embeddings\ALLEGHENY TECHNOLOGIES INC\ALLEGHENY TECHNOLOGIES INC_item_7_2013.npy,ALLEGHENY TECHNOLOGIES INC,2013,1.067845716347035
ALLEGHENY TECHNOLOGIES INC_2014,data_embeddings\ALLEGHENY TECHNOLOGIES INC\ALLEGHENY TECHNOLOGIES INC_item_7_2014.npy,ALLEGHENY TECHNOLOGIES INC,2014,1.075910783041422
ALLEGHENY TECHNOLOGIES INC_2015,data_embeddings\ALLEGHENY TECHNOLOGIES INC\ALLEGHENY TECHNOLOGIES INC_item_7_2015.npy,ALLEGHENY TECHNOLOGIES INC,2015,0.9411337984268725
Allegion plc_2014,data_embeddings\Allegion plc\Allegion plc_item_7_2014.npy,Allegion plc,2014,1.0875423215994775
Allegion plc_2015,data_embeddings\Allegion plc\Allegion plc_item_7_2015.npy,Allegion plc,2015,1.0984454638180445
Allegion plc_2016,data_embeddings\Allegion plc\Allegion plc_item_7_2016.npy,Allegion plc,2016,1.1605689284999288
Allegion plc_2017,data_embeddings\Allegion plc\Allegion plc_item_7_2017.npy,Allegion plc,2017,1.178523902222475
Allegion plc_2018,data_embeddings\Allegion plc\Allegion plc_item_7_2018.npy,Allegion plc,2018,1.0401863466245422
Allegion plc_2019,data_embeddings\Allegion plc\Allegion plc_item_7_2019.npy,Allegion plc,2019,1.505771961844468
ALLERGAN INC_2011,data_embeddings\ALLERGAN INC\ALLERGAN INC_item_7_2011.npy,ALLERGAN INC,2011,1.2319152707637362
ALLERGAN INC_2012,data_embeddings\ALLERGAN INC\ALLERGAN INC_item_7_2012.npy,ALLERGAN INC,2012,1.2253289622994767
ALLERGAN INC_2013,data_embeddings\ALLERGAN INC\ALLERGAN INC_item_7_2013.npy,ALLERGAN INC,2013,1.191401152897965
ALLERGAN INC_2014,data_embeddings\ALLERGAN INC\ALLERGAN INC_item_7_2014.npy,ALLERGAN INC,2014,1.8549794720221289
ALLERGAN INC_2015,data_embeddings\ALLERGAN INC\ALLERGAN INC_item_7_2015.npy,ALLERGAN INC,2015,1.018780887193235
Allergan plc_2016,data_embeddings\Allergan plc\Allergan plc_item_7_2016.npy,Allergan plc,2016,0.8285050709559296
Allergan plc_2017,data_embeddings\Allergan plc\Allergan plc_item_7_2017.npy,Allergan plc,2017,0.6824596496367833
Allergan plc_2018,data_embeddings\Allergan plc\Allergan plc_item_7_2018.npy,Allergan plc,2018,0.8749628308610111
Allergan plc_2019,data_embeddings\Allergan plc\Allergan plc_item_7_2019.npy,Allergan plc,2019,1.4494361816567263
ALLIANCE DATA SYSTEMS CORP_2014,data_embeddings\ALLIANCE DATA SYSTEMS CORP\ALLIANCE DATA SYSTEMS CORP_item_7_2014.npy,ALLIANCE DATA SYSTEMS CORP,2014,0.9901091552906317
ALLIANCE DATA SYSTEMS CORP_2015,data_embeddings\ALLIANCE DATA SYSTEMS CORP\ALLIANCE DATA SYSTEMS CORP_item_7_2015.npy,ALLIANCE DATA SYSTEMS CORP,2015,0.7544791781299824
ALLIANCE DATA SYSTEMS CORP_2016,data_embeddings\ALLIANCE DATA SYSTEMS CORP\ALLIANCE DATA SYSTEMS CORP_item_7_2016.npy,ALLIANCE DATA SYSTEMS CORP,2016,1.1571084286907054
ALLIANCE DATA SYSTEMS CORP_2017,data_embeddings\ALLIANCE DATA SYSTEMS CORP\ALLIANCE DATA SYSTEMS CORP_item_7_2017.npy,ALLIANCE DATA SYSTEMS CORP,2017,0.9911652774949146
ALLIANCE DATA SYSTEMS CORP_2018,data_embeddings\ALLIANCE DATA SYSTEMS CORP\ALLIANCE DATA SYSTEMS CORP_item_7_2018.npy,ALLIANCE DATA SYSTEMS CORP,2018,0.7220814550026446
ALLIANCE DATA SYSTEMS CORP_2019,data_embeddings\ALLIANCE DATA SYSTEMS CORP\ALLIANCE DATA SYSTEMS CORP_item_7_2019.npy,ALLIANCE DATA SYSTEMS CORP,2019,0.5323170531872489
ALLIANT ENERGY CORP_2017,data_embeddings\ALLIANT ENERGY CORP\ALLIANT ENERGY CORP_item_7_2017.npy,ALLIANT ENERGY CORP,2017,1.0321891971008283
ALLIANT ENERGY CORP_2018,data_embeddings\ALLIANT ENERGY CORP\ALLIANT ENERGY CORP_item_7_2018.npy,ALLIANT ENERGY CORP,2018,1.1900856723785966
ALLIANT ENERGY CORP_2019,data_embeddings\ALLIANT ENERGY CORP\ALLIANT ENERGY CORP_item_7_2019.npy,ALLIANT ENERGY CORP,2019,1.324316347999818
ALLSTATE CORP_2010,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2010.npy,ALLSTATE CORP,2010,1.0201211270755133
ALLSTATE CORP_2011,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2011.npy,ALLSTATE CORP,2011,1.0391818287117551
ALLSTATE CORP_2012,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2012.npy,ALLSTATE CORP,2012,1.477559340774871
ALLSTATE CORP_2013,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2013.npy,ALLSTATE CORP,2013,1.1758762909694584
ALLSTATE CORP_2014,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2014.npy,ALLSTATE CORP,2014,1.3642437972919095
ALLSTATE CORP_2015,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2015.npy,ALLSTATE CORP,2015,0.916058923085382
ALLSTATE CORP_2016,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2016.npy,ALLSTATE CORP,2016,1.2814339197386266
ALLSTATE CORP_2017,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2017.npy,ALLSTATE CORP,2017,1.1835876515086605
ALLSTATE CORP_2018,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2018.npy,ALLSTATE CORP,2018,1.006312259667883
ALLSTATE CORP_2019,data_embeddings\ALLSTATE CORP\ALLSTATE CORP_item_7_2019.npy,ALLSTATE CORP,2019,1.3434068931584242
"Alpha Natural Resources, Inc._2012","data_embeddings\Alpha Natural Resources, Inc\Alpha Natural Resources, Inc._item_7_2012.npy","Alpha Natural Resources, Inc.",2012,0.3728448397938982
Alphabet Inc._2016,data_embeddings\Alphabet Inc\Alphabet Inc._item_7_2016.npy,Alphabet Inc.,2016,1.1819044030391566
Alphabet Inc._2017,data_embeddings\Alphabet Inc\Alphabet Inc._item_7_2017.npy,Alphabet Inc.,2017,1.2953922059350527
Alphabet Inc._2018,data_embeddings\Alphabet Inc\Alphabet Inc._item_7_2018.npy,Alphabet Inc.,2018,1.019807628554562
Alphabet Inc._2019,data_embeddings\Alphabet Inc\Alphabet Inc._item_7_2019.npy,Alphabet Inc.,2019,1.2553934469420984
ALTERA CORP_2010,data_embeddings\ALTERA CORP\ALTERA CORP_item_7_2010.npy,ALTERA CORP,2010,1.7647903609013342
ALTERA CORP_2011,data_embeddings\ALTERA CORP\ALTERA CORP_item_7_2011.npy,ALTERA CORP,2011,0.9834599389550238
ALTERA CORP_2012,data_embeddings\ALTERA CORP\ALTERA CORP_item_7_2012.npy,ALTERA CORP,2012,0.8790809871017518
ALTERA CORP_2013,data_embeddings\ALTERA CORP\ALTERA CORP_item_7_2013.npy,ALTERA CORP,2013,0.9920193073268533
ALTERA CORP_2014,data_embeddings\ALTERA CORP\ALTERA CORP_item_7_2014.npy,ALTERA CORP,2014,1.0641903522960572
ALTERA CORP_2015,data_embeddings\ALTERA CORP\ALTERA CORP_item_7_2015.npy,ALTERA CORP,2015,1.4216548476409447
"ALTRIA GROUP, INC._2010","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2010.npy","ALTRIA GROUP, INC.",2010,1.3022753312968733
"ALTRIA GROUP, INC._2011","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2011.npy","ALTRIA GROUP, INC.",2011,1.276327324336972
"ALTRIA GROUP, INC._2012","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2012.npy","ALTRIA GROUP, INC.",2012,1.244929917782558
"ALTRIA GROUP, INC._2013","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2013.npy","ALTRIA GROUP, INC.",2013,1.1084473731951625
"ALTRIA GROUP, INC._2014","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2014.npy","ALTRIA GROUP, INC.",2014,1.6588834248993598
"ALTRIA GROUP, INC._2015","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2015.npy","ALTRIA GROUP, INC.",2015,1.1681385745733832
"ALTRIA GROUP, INC._2016","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2016.npy","ALTRIA GROUP, INC.",2016,1.2372995781368967
"ALTRIA GROUP, INC._2017","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2017.npy","ALTRIA GROUP, INC.",2017,0.8892338694851005
"ALTRIA GROUP, INC._2018","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2018.npy","ALTRIA GROUP, INC.",2018,0.8632996798982491
"ALTRIA GROUP, INC._2019","data_embeddings\ALTRIA GROUP, INC\ALTRIA GROUP, INC._item_7_2019.npy","ALTRIA GROUP, INC.",2019,0.8636653534132651
AMAZON COM INC_2010,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2010.npy,AMAZON COM INC,2010,1.3646439385586646
AMAZON COM INC_2011,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2011.npy,AMAZON COM INC,2011,1.122764960628366
AMAZON COM INC_2012,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2012.npy,AMAZON COM INC,2012,1.4486793749826725
AMAZON COM INC_2013,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2013.npy,AMAZON COM INC,2013,1.4775043462621582
AMAZON COM INC_2014,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2014.npy,AMAZON COM INC,2014,1.0161141966842682
AMAZON COM INC_2015,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2015.npy,AMAZON COM INC,2015,1.6213296370580708
AMAZON COM INC_2016,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2016.npy,AMAZON COM INC,2016,1.4146167053275
AMAZON COM INC_2017,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2017.npy,AMAZON COM INC,2017,1.6752833362359139
AMAZON COM INC_2018,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2018.npy,AMAZON COM INC,2018,1.1600476296599354
AMAZON COM INC_2019,data_embeddings\AMAZON COM INC\AMAZON COM INC_item_7_2019.npy,AMAZON COM INC,2019,1.2324209728538094
AMB PROPERTY CORP_2010,data_embeddings\AMB PROPERTY CORP\AMB PROPERTY CORP_item_7_2010.npy,AMB PROPERTY CORP,2010,1.3157470526614128
AMB PROPERTY CORP_2011,data_embeddings\AMB PROPERTY CORP\AMB PROPERTY CORP_item_7_2011.npy,AMB PROPERTY CORP,2011,0.9817141212552176
Amcor plc_2019,data_embeddings\Amcor plc\Amcor plc_item_7_2019.npy,Amcor plc,2019,1.2128377327478368
AMEREN CORP_2010,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2010.npy,AMEREN CORP,2010,1.1801243854334336
AMEREN CORP_2011,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2011.npy,AMEREN CORP,2011,1.252554275906412
AMEREN CORP_2012,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2012.npy,AMEREN CORP,2012,1.1157121768912641
AMEREN CORP_2013,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2013.npy,AMEREN CORP,2013,1.2475759295478697
AMEREN CORP_2014,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2014.npy,AMEREN CORP,2014,1.0875703772983463
AMEREN CORP_2015,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2015.npy,AMEREN CORP,2015,1.1588777323996093
AMEREN CORP_2016,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2016.npy,AMEREN CORP,2016,1.2092786249610694
AMEREN CORP_2017,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2017.npy,AMEREN CORP,2017,1.0238659716390777
AMEREN CORP_2018,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2018.npy,AMEREN CORP,2018,1.346395413700592
AMEREN CORP_2019,data_embeddings\AMEREN CORP\AMEREN CORP_item_7_2019.npy,AMEREN CORP,2019,1.245256578265274
American Airlines Group Inc._2016,data_embeddings\American Airlines Group Inc\American Airlines Group Inc._item_7_2016.npy,American Airlines Group Inc.,2016,1.1458473323318747
American Airlines Group Inc._2017,data_embeddings\American Airlines Group Inc\American Airlines Group Inc._item_7_2017.npy,American Airlines Group Inc.,2017,1.1534593520604048
American Airlines Group Inc._2018,data_embeddings\American Airlines Group Inc\American Airlines Group Inc._item_7_2018.npy,American Airlines Group Inc.,2018,0.6794797184246372
American Airlines Group Inc._2019,data_embeddings\American Airlines Group Inc\American Airlines Group Inc._item_7_2019.npy,American Airlines Group Inc.,2019,0.6525539687757822
AMERICAN ELECTRIC POWER CO INC_2010,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2010.npy,AMERICAN ELECTRIC POWER CO INC,2010,1.1028563949493357
AMERICAN ELECTRIC POWER CO INC_2011,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2011.npy,AMERICAN ELECTRIC POWER CO INC,2011,1.1390157684389455
AMERICAN ELECTRIC POWER CO INC_2012,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2012.npy,AMERICAN ELECTRIC POWER CO INC,2012,1.28699987935389
AMERICAN ELECTRIC POWER CO INC_2013,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2013.npy,AMERICAN ELECTRIC POWER CO INC,2013,1.1310614878780079
AMERICAN ELECTRIC POWER CO INC_2014,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2014.npy,AMERICAN ELECTRIC POWER CO INC,2014,1.204462722905849
AMERICAN ELECTRIC POWER CO INC_2015,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2015.npy,AMERICAN ELECTRIC POWER CO INC,2015,1.1120333885874711
AMERICAN ELECTRIC POWER CO INC_2016,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2016.npy,AMERICAN ELECTRIC POWER CO INC,2016,1.0853987352604064
AMERICAN ELECTRIC POWER CO INC_2017,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2017.npy,AMERICAN ELECTRIC POWER CO INC,2017,1.0139449809597414
AMERICAN ELECTRIC POWER CO INC_2018,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2018.npy,AMERICAN ELECTRIC POWER CO INC,2018,1.2367197217975279
AMERICAN ELECTRIC POWER CO INC_2019,data_embeddings\AMERICAN ELECTRIC POWER CO INC\AMERICAN ELECTRIC POWER CO INC_item_7_2019.npy,AMERICAN ELECTRIC POWER CO INC,2019,1.2917843275828964
AMERICAN EXPRESS CO_2010,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2010.npy,AMERICAN EXPRESS CO,2010,1.1600487330231188
AMERICAN EXPRESS CO_2011,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2011.npy,AMERICAN EXPRESS CO,2011,1.2528660012398984
AMERICAN EXPRESS CO_2012,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2012.npy,AMERICAN EXPRESS CO,2012,1.1880632040007182
AMERICAN EXPRESS CO_2013,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2013.npy,AMERICAN EXPRESS CO,2013,1.4540817729611057
AMERICAN EXPRESS CO_2014,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2014.npy,AMERICAN EXPRESS CO,2014,0.9241907241957505
AMERICAN EXPRESS CO_2015,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2015.npy,AMERICAN EXPRESS CO,2015,0.6861466001291388
AMERICAN EXPRESS CO_2016,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2016.npy,AMERICAN EXPRESS CO,2016,1.4846492042649342
AMERICAN EXPRESS CO_2017,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2017.npy,AMERICAN EXPRESS CO,2017,1.2379275415049722
AMERICAN EXPRESS CO_2018,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2018.npy,AMERICAN EXPRESS CO,2018,1.1199234294028535
AMERICAN EXPRESS CO_2019,data_embeddings\AMERICAN EXPRESS CO\AMERICAN EXPRESS CO_item_7_2019.npy,AMERICAN EXPRESS CO,2019,1.2675316374410341
AMERICAN INTERNATIONAL GROUP INC_2010,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2010.npy,AMERICAN INTERNATIONAL GROUP INC,2010,1.8593185780683243
AMERICAN INTERNATIONAL GROUP INC_2011,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2011.npy,AMERICAN INTERNATIONAL GROUP INC,2011,0.7026960091265892
AMERICAN INTERNATIONAL GROUP INC_2012,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2012.npy,AMERICAN INTERNATIONAL GROUP INC,2012,1.3465523096082261
AMERICAN INTERNATIONAL GROUP INC_2013,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2013.npy,AMERICAN INTERNATIONAL GROUP INC,2013,1.3192058236232957
AMERICAN INTERNATIONAL GROUP INC_2014,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2014.npy,AMERICAN INTERNATIONAL GROUP INC,2014,1.132307179199973
AMERICAN INTERNATIONAL GROUP INC_2015,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2015.npy,AMERICAN INTERNATIONAL GROUP INC,2015,0.9564692356306667
AMERICAN INTERNATIONAL GROUP INC_2016,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2016.npy,AMERICAN INTERNATIONAL GROUP INC,2016,1.2402740061211794
AMERICAN INTERNATIONAL GROUP INC_2017,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2017.npy,AMERICAN INTERNATIONAL GROUP INC,2017,0.9579727093458731
AMERICAN INTERNATIONAL GROUP INC_2018,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2018.npy,AMERICAN INTERNATIONAL GROUP INC,2018,0.7473589755835888
AMERICAN INTERNATIONAL GROUP INC_2019,data_embeddings\AMERICAN INTERNATIONAL GROUP INC\AMERICAN INTERNATIONAL GROUP INC_item_7_2019.npy,AMERICAN INTERNATIONAL GROUP INC,2019,1.1877287251954327
AMERICAN TOWER CORP _MA__2010,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2010.npy,AMERICAN TOWER CORP /MA/,2010,1.2569298527557986
AMERICAN TOWER CORP _MA__2011,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2011.npy,AMERICAN TOWER CORP /MA/,2011,1.160988486464437
AMERICAN TOWER CORP _MA__2012,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2012.npy,AMERICAN TOWER CORP /MA/,2012,1.27650575063782
AMERICAN TOWER CORP _MA__2013,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2013.npy,AMERICAN TOWER CORP /MA/,2013,1.0676338056465797
AMERICAN TOWER CORP _MA__2014,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2014.npy,AMERICAN TOWER CORP /MA/,2014,1.2422668183959427
AMERICAN TOWER CORP _MA__2015,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2015.npy,AMERICAN TOWER CORP /MA/,2015,0.959023203248881
AMERICAN TOWER CORP _MA__2016,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2016.npy,AMERICAN TOWER CORP /MA/,2016,1.28472066953455
AMERICAN TOWER CORP _MA__2017,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2017.npy,AMERICAN TOWER CORP /MA/,2017,1.2660931684081387
AMERICAN TOWER CORP _MA__2018,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2018.npy,AMERICAN TOWER CORP /MA/,2018,1.305126385969768
AMERICAN TOWER CORP _MA__2019,data_embeddings\AMERICAN TOWER CORP _MA_\AMERICAN TOWER CORP _MA__item_7_2019.npy,AMERICAN TOWER CORP /MA/,2019,1.3686345318356081
"American Water Works Company, Inc._2017","data_embeddings\American Water Works Company, Inc\American Water Works Company, Inc._item_7_2017.npy","American Water Works Company, Inc.",2017,1.081826781054125
"American Water Works Company, Inc._2018","data_embeddings\American Water Works Company, Inc\American Water Works Company, Inc._item_7_2018.npy","American Water Works Company, Inc.",2018,1.2830657638321297
"American Water Works Company, Inc._2019","data_embeddings\American Water Works Company, Inc\American Water Works Company, Inc._item_7_2019.npy","American Water Works Company, Inc.",2019,1.429037626168944
AMERIPRISE FINANCIAL INC_2010,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2010.npy,AMERIPRISE FINANCIAL INC,2010,1.5800046843324613
AMERIPRISE FINANCIAL INC_2012,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2012.npy,AMERIPRISE FINANCIAL INC,2012,1.2412262243003194
AMERIPRISE FINANCIAL INC_2013,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2013.npy,AMERIPRISE FINANCIAL INC,2013,1.6316313105690632
AMERIPRISE FINANCIAL INC_2014,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2014.npy,AMERIPRISE FINANCIAL INC,2014,1.2537466090197487
AMERIPRISE FINANCIAL INC_2015,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2015.npy,AMERIPRISE FINANCIAL INC,2015,0.6312164404599383
AMERIPRISE FINANCIAL INC_2016,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2016.npy,AMERIPRISE FINANCIAL INC,2016,1.5865423492144506
AMERIPRISE FINANCIAL INC_2017,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2017.npy,AMERIPRISE FINANCIAL INC,2017,1.2563539447690744
AMERIPRISE FINANCIAL INC_2018,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2018.npy,AMERIPRISE FINANCIAL INC,2018,0.8398388491513977
AMERIPRISE FINANCIAL INC_2019,data_embeddings\AMERIPRISE FINANCIAL INC\AMERIPRISE FINANCIAL INC_item_7_2019.npy,AMERIPRISE FINANCIAL INC,2019,1.1370668223202465
AMERISOURCEBERGEN CORP_2010,data_embeddings\AMERISOURCEBERGEN CORP\AMERISOURCEBERGEN CORP_item_7_2010.npy,AMERISOURCEBERGEN CORP,2010,1.1978244870343906
AMERISOURCEBERGEN CORP_2011,data_embeddings\AMERISOURCEBERGEN CORP\AMERISOURCEBERGEN CORP_item_7_2011.npy,AMERISOURCEBERGEN CORP,2011,1.149571105799898
AMERISOURCEBERGEN CORP_2012,data_embeddings\AMERISOURCEBERGEN CORP\AMERISOURCEBERGEN CORP_item_7_2012.npy,AMERISOURCEBERGEN CORP,2012,1.7395785430993358
AMERISOURCEBERGEN CORP_2013,data_embeddings\AMERISOURCEBERGEN CORP\AMERISOURCEBERGEN CORP_item_7_2013.npy,AMERISOURCEBERGEN CORP,2013,1.2928911250280497
AMERISOURCEBERGEN CORP_2014,data_embeddings\AMERISOURCEBERGEN CORP\AMERISOURCEBERGEN CORP_item_7_2014.npy,AMERISOURCEBERGEN CORP,2014,1.1082369571548596
